movieID,genre,tagsWithID,tagsWithName
1057,"['Comedy', 'Musical', 'Romance']","[651, 61, 1925]",['seen more than once']
1059,"['Drama', 'Romance']","[672, 774, 1064, 3081, 74, 1451, 1320, 9002, 5614, 9064, 6800, 369, 9298, 6393, 4666, 415]","['adapted from:play', 'playwright:shakespeare']"
1069,"['Film-Noir', 'Thriller']","[11936, 2538, 15114, 8941, 6800, 4692, 6715, 6716, 12126, 7071]",['hw classics']
1084,"['Crime', 'Drama']","[352, 6150, 102, 6534, 521, 587, 5487, 4083, 244, 3093, 6518, 761, 13052, 605]","['afi 100 (movie quotes)', 'afi 100 (thrills)', 'afi 100']"
1086,"['Mystery', 'Thriller']","[6534, 9482, 651, 6542, 6800, 15125, 662, 7972, 15147, 6715, 6716, 330, 8910, 605, 1123, 8932, 15077, 5752, 1023]","['alfred hitchcock', 'pinchcock']"
1090,"['Drama', 'War']","[6534, 137, 8457, 651, 6539, 6800, 6034, 12820, 2462, 4646, 177, 6323, 74, 6219, 7776, 238, 887, 240, 4083, 247, 6526]","['oscar (best picture)', 'war', 'best picture', 'afi 100 (thrills)', 'oscar (best directing)', 'afi 100']"
1092,"['Mystery', 'Thriller']","[11143, 2153, 3153, 603, 220]",['san francisco']
1099,['Drama'],"[497, 9298, 8927]",['author:charles dickens']
1104,['Drama'],"[10240, 4707, 6121, 2538, 6126, 2960, 304, 9298, 4083, 244, 213, 11348, 4279, 277, 6518, 9050, 4731, 10907]","['afi 100 (movie quotes)', 'oscar (best supporting actress)', 'afi 100']"
1124,['Drama'],"[3270, 6515, 213, 6518, 6200, 219, 798]",['afi 100 (movie quotes)']
1130,"['Horror', 'Mystery']","[1136, 1803, 1749]","['werewolf', 'nudity (full frontal)']"
1147,['Documentary'],"[4136, 1426, 3, 6800]","['boxing', 'sport:boxing']"
1153,['Film-Noir'],[2927],['tom']
1161,"['Drama', 'War']","[6308, 583, 360, 1065, 396, 1136, 11477]",['nudity (full frontal)']
1168,"['Action', 'Adventure', 'Horror']",[1749],['werewolf']
1171,['Comedy'],"[4612, 501]",['want to see again']
1183,"['Drama', 'Romance', 'War']","[353, 771, 4485, 1222, 1224, 137, 244, 247, 761, 4251]","['oscar (best cinematography)', 'oscar (best picture)', 'oscar (best supporting actress)', 'oscar (best directing)']"
1185,['Drama'],"[9825, 11619, 7462, 583, 16073, 16076, 6800, 244, 6715, 219]",['oscar (best supporting actress)']
1186,['Drama'],"[2144, 6800, 501]",['want to see again']
1189,['Documentary'],[4818],['opal']
1193,"['Comedy', 'Drama']","[1925, 137, 6800, 5650, 27, 156, 5788, 6308, 1061, 5809, 10545, 9142, 5816, 4282, 11708, 12221, 1470, 8904, 1224, 5704, 334, 8142, 1874, 213, 247, 219, 605, 93, 351, 7776, 1763, 356, 8935, 12395, 2541, 5230, 1905, 6515, 4083, 1398, 1911, 5752, 377, 4731]","['oscar (best picture)', 'oscar (best directing)', 'best picture']"
1196,"['Action', 'Adventure', 'Sci-Fi']","[12551, 4616, 3720, 651, 12, 6800, 145, 146, 1946, 7459, 420, 5155, 419, 13859, 552, 1961, 5035, 2092, 6324, 8890, 3011, 10877, 583, 74, 459, 2941, 1614, 3919, 2906, 4699, 605, 1260, 366, 238, 496, 13169, 4210, 1783, 125]",['noise in space']
1204,"['Adventure', 'Drama', 'War']","[4098, 4485, 1925, 6534, 904, 137, 9482, 9593, 521, 9870, 6800, 1435, 796, 5534, 4521, 9781, 9275, 15035, 583, 11344, 8401, 8912, 1368, 605, 7776, 5216, 4452, 2538, 238, 887, 4083, 6515, 247, 761]","['sweeping', 'oscar (best picture)', 'lavish', 'war', 'best picture', 'bfi classic', 'oscar (best cinematography)', 'afi 100 (thrills)', 'oscar (best directing)', 'afi 100']"
1210,"['Action', 'Adventure', 'Sci-Fi']","[12551, 4616, 3720, 521, 651, 12, 6800, 145, 146, 13859, 1060, 1834, 5035, 6324, 8890, 583, 74, 459, 2941, 1614, 3919, 4699, 605, 2912, 1892, 1260, 366, 238, 13169, 4210, 1783, 125]",['crappy sequel']
1219,"['Horror', 'Thriller']","[9476, 1925, 6534, 6800, 662, 2295, 6558, 5289, 54, 8375, 699, 9020, 2370, 13639, 330, 1357, 8917, 605, 1123, 611, 8932, 9827, 15088, 4083, 6518, 1911, 1023]","['alfred hitchcock', 'pinchcock']"
1221,"['Crime', 'Drama']","[3844, 137, 11275, 1932, 2960, 6800, 2452, 12820, 6298, 2348, 6323, 1974, 319, 706, 1091, 583, 214, 2393, 605, 351, 7776, 752, 4083, 4212, 630, 247, 6518, 253, 125, 638]","['oscar (best supporting actor)', 'afi 100 (movie quotes)', 'oscar (best picture)', 'best picture', 'oscar (best directing)', 'afi 100']"
1224,"['Drama', 'War']","[1320, 9002, 2158, 6800, 689, 9298, 2260]","['adapted from:play', 'playwright:shakespeare']"
1225,['Drama'],"[6530, 1925, 137, 9738, 2953, 2957, 2958, 6800, 2965, 5534, 328, 16073, 78, 473, 219, 93, 605, 4446, 352, 7776, 102, 5992, 2671, 1263, 4083, 4854, 247, 6520, 633, 6526, 1535]","['oscar (best picture)', 'oscar (best directing)', 'best picture']"
1226,"['Comedy', 'Romance']","[137, 587, 10891, 6800, 761]","['oscar (best cinematography)', 'oscar (best directing)']"
1228,['Drama'],"[3, 6534, 6800, 1426, 4115, 10390, 419, 4138, 310, 8887, 2614, 8891, 8904, 587, 2136, 219, 605, 4707, 1382, 10344, 2538, 4083, 8829, 638]","['boxing', 'sport:boxing']"
1230,"['Comedy', 'Romance']","[1925, 137, 6800, 1826, 4772, 1451, 5035, 2998, 55, 61, 583, 6602, 213, 7776, 2671, 4082, 4083, 9334, 247, 6518]","['afi 100 (movie quotes)', 'oscar (best picture)', 'best picture', 'oscar (best directing)', 'afi 100']"
1232,"['Drama', 'Mystery', 'Sci-Fi']","[6800, 4250, 10907, 4381, 1061, 4517, 1702, 1582, 4534, 452, 9926, 10824, 77, 7630, 89, 10973, 351, 4578, 8932, 11263]",['not available from netflix']
1237,"['Drama', 'Fantasy']","[1925, 6, 6800, 1554, 1812, 662, 669, 2596, 1702, 306, 4534, 6717, 4674, 2243, 6988, 8912, 4446, 2538, 2670, 4863]","['janus 50', 'ingmar bergman']"
1241,"['Comedy', 'Fantasy', 'Horror']","[641, 644, 5733, 583, 1706, 555, 1838, 5232, 2642, 5235, 12820, 565, 15703]",['zombie']
1242,"['Action', 'Drama', 'War']","[5281, 6526, 456, 586, 11435, 1101, 2960, 633, 6515, 2260, 761, 605, 5278]",['oscar (best cinematography)']
1247,"['Comedy', 'Drama', 'Romance']","[137, 8457, 651, 396, 9870, 4251, 9884, 290, 4772, 6823, 7468, 10422, 55, 15174, 5834, 11345, 4692, 2134, 605, 4446, 360, 4082, 4083, 501, 6518, 11128, 13050]",['afi 100 (movie quotes)']
1250,"['Adventure', 'Drama', 'War']","[6145, 6534, 137, 6800, 4772, 583, 4564, 4571, 247, 219, 605, 7776, 237, 238, 6515, 4083, 761, 887, 633]","['oscar (best picture)', 'war', 'best picture', 'world war ii', 'oscar (best cinematography)', 'afi 100 (thrills)', 'oscar (best directing)', 'afi 100']"
1253,"['Drama', 'Sci-Fi', 'Thriller']","[1216, 6534, 167, 6800, 6515, 8917, 6715, 4570, 4731, 6716, 605, 351]",['hw classics']
1254,"['Action', 'Adventure', 'Drama', 'Western']","[1216, 8771, 15075, 6534, 8935, 137, 1065, 8941, 2960, 15058, 4083, 662, 10966, 6518, 10906, 605]","['afi 100 (movie quotes)', 'afi 100 (thrills)', 'oscar (best directing)', 'afi 100']"
1256,"['Comedy', 'Musical']","[1925, 6800, 4082, 4083, 7867]",['marx brothers']
1257,"['Comedy', 'Romance']","[1440, 354, 5189, 71, 1511, 1450, 396, 1932, 910, 11665, 4924]",['high school']
1258,"['Horror', 'Thriller']","[644, 6277, 6534, 521, 4746, 6800, 2712, 5281, 1699, 675, 1061, 1065, 1577, 6323, 57, 1849, 8891, 4413, 1470, 189, 704, 583, 1224, 11723, 78, 80, 8917, 3413, 8537, 218, 605, 4446, 742, 11241, 5226, 12141, 15088, 1136, 16244, 6518, 10617, 254]",['author:stephen king']
1261,"['Action', 'Comedy', 'Fantasy', 'Horror']","[641, 644, 14693, 1382, 1706, 2538, 4747, 13866, 1841, 7697, 2642, 12820, 5202, 22, 662, 56, 5917]",['zombie']
1263,"['Drama', 'War']","[7776, 4446, 6534, 9926, 137, 6094, 1647, 240, 2960, 887, 4083, 12820, 247, 8889, 638]","['afi 100', 'oscar (best picture)', 'best picture', 'afi 100 (thrills)', 'oscar (best directing)']"
1264,"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']","[93, 2958]",['nudity (topless)']
1266,"['Drama', 'Western']","[6531, 775, 137, 2960, 6800, 6676, 662, 9507, 10407, 1704, 7467, 2733, 1085, 6600, 587, 6988, 605, 4446, 6367, 2144, 7776, 7782, 5865, 4083, 247, 1915, 1149]","['oscar (best picture)', 'oscar (best directing)', 'best picture']"
1269,"['Comedy', 'Mystery', 'Thriller']","[5289, 2889, 971, 6800, 4082, 4854, 8123, 605, 4446, 1023]",['cary grant']
1272,"['Drama', 'War']","[7776, 102, 137, 6539, 908, 237, 887, 369, 499, 4083, 247, 633, 219]","['best picture', 'oscar (best picture)', 'oscar (best directing)']"
1276,['Drama'],"[352, 4707, 8932, 7782, 2538, 172, 2960, 6800, 6515, 10997, 10390, 6518, 473, 605]",['afi 100 (movie quotes)']
1278,"['Action', 'Comedy', 'Horror']","[867, 4772, 5413, 1925, 3783, 42, 1452, 5423, 5487, 944, 210, 1457, 1524, 1140, 4082, 5466, 2717]",['mel brooks']
1282,"['Animation', 'Children', 'Fantasy', 'Musical']","[64, 192, 257, 1091, 900, 5289, 362, 651, 752, 465, 4083, 10422, 887, 605]","['dinner', 'animation', 'disney animated feature']"
1283,['Western'],"[6534, 9482, 781, 3988, 1944, 4121, 3614, 9507, 2596, 1974, 9533, 5837, 219, 605, 7654, 2928, 2929, 4083, 6515, 634, 1023]",['usa film registry']
1287,"['Action', 'Adventure', 'Drama', 'Romance']","[6534, 137, 2960, 6800, 662, 1435, 4521, 5556, 583, 7753, 11344, 4690, 219, 7776, 9579, 887, 4083, 6515, 11382, 247, 761, 7675]","['sword and sandal', 'sweeping', 'oscar (best picture)', 'lavish', 'best picture', 'classical studies', 'oscar (best cinematography)', 'afi 100 (thrills)', 'oscar (best directing)', 'afi 100']"
1288,"['Comedy', 'Musical']","[1925, 9482, 651, 1932, 396, 528, 1554, 1685, 4121, 286, 34, 55, 4282, 1085, 71, 328, 5834, 210, 471, 605, 1759, 4961, 2786, 360, 369, 4082, 4857]",['rock and roll']
1293,['Drama'],"[102, 583, 201, 137, 12539, 887, 6515, 247, 1368, 761, 219, 5534]","['oscar (best cinematography)', 'oscar (best picture)', 'oscar (best directing)']"
1299,"['Drama', 'War']","[7683, 2960, 6515, 10422, 1368, 761, 187]",['oscar (best cinematography)']
1321,"['Comedy', 'Horror', 'Thriller']","[1216, 641, 360, 2538, 1803, 6800, 1749, 662, 8917, 9013, 2460, 605]",['werewolf']
1329,['Horror'],"[1554, 42, 62]","['gothic', 'vampire']"
1333,['Horror'],"[1123, 1925, 6534, 8935, 330, 651, 4251, 8912, 6800, 7026, 4818, 10420, 15483, 605, 4958, 1663]","['bfi classic', 'alfred hitchcock', 'pinchcock']"
1337,"['Drama', 'Horror', 'Thriller']","[6308, 1925, 7711]",['literary adaptation']
1340,"['Drama', 'Horror', 'Sci-Fi']","[42, 6715, 1085, 1925]",['not corv lib']
1342,"['Horror', 'Thriller']",[93],['nudity (topless)']
1345,"['Drama', 'Fantasy', 'Horror', 'Thriller']","[15073, 6534, 1224, 11241, 2538, 4413, 173, 15053, 910, 662, 189, 6715, 4570, 8891, 1373]",['author:stephen king']
1347,"['Horror', 'Thriller']","[2181, 2384, 8373, 1783, 59, 9919]",['slasher']
1349,['Horror'],[62],['vampire']
1353,"['Comedy', 'Drama', 'Romance']","[6708, 6709]",['hw drama']
1356,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","[9729, 420, 2950, 582, 5035, 6156, 13, 1614, 2579, 1783, 10877]","['star trek', 'noise in space']"
1359,"['Adventure', 'Children', 'Comedy']",[1186],['arnold schwarzenegger']
1363,['Drama'],"[587, 6717]",['corvallis library']
1366,['Drama'],[9298],['adapted from:play']
1370,"['Action', 'Adventure', 'Thriller']","[1184, 2593, 1954, 74, 6800, 2261]",['afternoon section']
1371,"['Adventure', 'Sci-Fi']","[420, 2950, 5035, 14349, 1614, 3892, 2133, 1783, 13883, 10877]","['star trek', 'noise in space']"
1372,"['Action', 'Mystery', 'Sci-Fi']","[420, 2950, 5035, 1614, 3892, 1783, 10877, 1023]","['star trek', 'noise in space']"
1373,"['Action', 'Sci-Fi']","[420, 2950, 5035, 1614, 1783, 10877]","['star trek', 'noise in space']"
1374,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","[9348, 2950, 145, 1023, 161, 420, 5035, 2990, 5812, 195, 1614, 6238, 10211, 612, 228, 10725, 10855, 11495, 125, 1783, 6522, 10877, 6527]","['star trek', 'noise in space']"
1375,"['Action', 'Adventure', 'Sci-Fi']","[420, 2950, 5035, 2418, 1783, 6238]",['star trek']
1376,"['Adventure', 'Comedy', 'Sci-Fi']","[1600, 420, 2950, 5035, 13, 9806, 369, 5876, 4062, 1783, 13883, 6238]",['star trek']
1377,"['Action', 'Crime', 'Fantasy', 'Mystery', 'Romance', 'Thriller']","[2444, 9109, 682, 5557, 7736, 186, 4924, 74, 587, 9547, 4304, 337, 4946, 1108, 981, 1641, 7408, 1783, 1785]","['dc comics', 'adapted from:comic', 'superhero', 'dc', 'franchise']"
1379,"['Action', 'Western']",[595],['nudity (rear)']
1381,"['Comedy', 'Musical', 'Romance']","[2261, 910]","['afternoon section', 'high school']"
1392,"['Comedy', 'Drama']",[501],['want to see again']
1401,['Drama'],[6708],['hw drama']
1411,"['Crime', 'Drama', 'Romance']","[1320, 4136, 9002, 5264, 2162, 4115, 9298, 10422, 4251, 1023]","['adapted from:play', 'playwright:shakespeare']"
1413,['Drama'],"[4818, 6715]","['not corv lib', 'opal']"
1447,['Crime'],[93],['nudity (topless)']
1450,['War'],[4578],['ruffian']
1459,"['Mystery', 'Thriller']","[6708, 775]","['clint eastwood', 'hw drama']"
1465,['Drama'],"[6715, 6708]","['not corv lib', 'hw drama']"
1477,['Romance'],[6708],['hw drama']
1480,"['Drama', 'Thriller']",[595],['nudity (rear)']
1502,"['Drama', 'Romance']","[1136, 5231]",['nudity (full frontal)']
1515,"['Action', 'Drama', 'Thriller']","[5097, 1509, 1517]",['unintentional comedy']
1531,['Drama'],"[1344, 375]",['lesbian']
1544,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']","[6176, 1126, 14600, 2731, 369, 6324, 596, 1783]",['michael crichton']
1555,['Drama'],[4381],['not available from netflix']
1556,"['Action', 'Romance', 'Thriller']","[2912, 3137, 2918, 14361, 10908, 125]","['crappy sequel', 'sequel']"
1562,"['Action', 'Adventure', 'Fantasy', 'Thriller']","[1186, 1765, 1829, 1641, 7408, 276, 5557, 1783, 7736, 186, 2399]","['dc comics', 'superhero', 'dc', 'alter ego', 'franchise']"
1587,"['Action', 'Adventure']","[1186, 605, 583, 1789, 74, 459, 1815, 475, 93, 2783]",['arnold schwarzenegger']
1605,"['Adventure', 'Romance']",[6713],['hw comedy']
1616,"['Action', 'Thriller', 'War']","[10635, 2261]",['afternoon section']
1624,['Drama'],[6708],['hw drama']
1628,['Drama'],[398],['less than 300 ratings']
1646,"['Children', 'Comedy', 'Romance', 'Sci-Fi']",[137],['oscar (best directing)']
1648,"['Comedy', 'Drama']","[6713, 374]","['dark comedy', 'hw comedy']"
1653,"['Drama', 'Sci-Fi', 'Thriller']","[2953, 2955, 5264, 534, 24, 566, 694, 446, 1089, 197, 8905, 587, 8142, 2399, 1121, 354, 866, 2663, 366, 369, 6388, 1398, 765, 10494]",['uma thurman']
1658,"['Romance', 'Thriller']","[6800, 7836, 587, 651]",['seen more than once']
1660,['Drama'],[6715],['not corv lib']
1670,"['Drama', 'War']",[501],['want to see again']
1681,"['Action', 'Adventure', 'Fantasy']","[655, 7407, 2623]","['adapted from:game', 'video game adaptation']"
1685,"['Drama', 'Romance']","[5264, 10649, 765]",['jude law']
1688,"['Animation', 'Children', 'Musical']","[2418, 362]",['disney animated feature']
1711,"['Comedy', 'Crime', 'Drama', 'Mystery']","[5264, 4371, 765, 1224]",['jude law']
1721,"['Drama', 'Romance']","[6534, 137, 2955, 651, 13, 4365, 12820, 1435, 5019, 415, 675, 1064, 4521, 2474, 5289, 687, 2998, 182, 11448, 2364, 7101, 5565, 1222, 971, 2513, 473, 11739, 2782, 14562, 1508, 2538, 1259, 887, 633, 501, 6518, 247, 761, 892]","['sweeping', 'oscar (best picture)', 'lavish', 'oscar (best directing)']"
1722,"['Action', 'Romance', 'Thriller']","[485, 2731, 2577, 657, 9015, 9816, 634, 1023]","['murder', 'james bond', 'bond', 'assassin', '007 (series)', 'killer as protagonist']"
1726,['Drama'],"[386, 4941, 369, 595, 93]",['nudity (topless)']
1735,"['Drama', 'Romance']","[1224, 13333, 8927]",['author:charles dickens']
1753,['Comedy'],"[1087, 69, 93, 55]",['nudity (topless)']
1767,"['Drama', 'Romance']","[5264, 765]",['jude law']
1772,"['Action', 'Comedy', 'Musical']","[11249, 2202, 2460]",['likeilike top pick']
1773,"['Action', 'Drama']",[3],['boxing']
1797,"['Documentary', 'IMAX']",[651],['seen more than once']
1821,"['Comedy', 'Romance']","[554, 587]",['gay']
1841,"['Drama', 'Thriller']","[1136, 1553]","['robert altman', 'nudity (full frontal)']"
1844,"['Drama', 'Romance']","[6800, 93, 10494]",['nudity (topless)']
1862,"['Horror', 'Sci-Fi']","[1136, 595]",['nudity (full frontal)']
1873,"['Crime', 'Drama', 'Romance']","[1224, 587, 2399]",['uma thurman']
1885,"['Comedy', 'Drama']",[9926],['svens to see list']
1897,"['Drama', 'Romance']",[375],['lesbian']
1911,['Comedy'],"[9360, 1574]",['adapted from:book series']
1919,"['Children', 'Comedy']","[9360, 5193]",['adapted from:book series']
1926,['Musical'],[247],['oscar (best picture)']
1927,"['Action', 'Drama', 'War']","[7776, 355, 6308, 4485, 1925, 137, 4523, 4083, 247, 351]","['best picture', 'oscar (best picture)', 'oscar (best directing)', 'afi 100']"
1928,"['Drama', 'Western']",[247],['oscar (best picture)']
1929,['Drama'],"[6800, 6518, 247]","['afi 100 (movie quotes)', 'oscar (best picture)']"
1930,"['Drama', 'Romance', 'War']","[137, 247]","['oscar (best picture)', 'oscar (best directing)']"
1931,"['Adventure', 'Drama']","[7776, 6800, 4978, 4083, 247]","['best picture', 'oscar (best picture)', 'afi 100']"
1933,['Drama'],"[2960, 247]","['oscar (best supporting actor)', 'oscar (best picture)']"
1934,"['Comedy', 'Romance']","[137, 6717, 247]","['oscar (best picture)', 'oscar (best directing)']"
1935,"['Drama', 'Musical', 'Romance']","[2960, 137, 761, 247]","['oscar (best cinematography)', 'oscar (best picture)', 'oscar (best directing)']"
1936,"['Drama', 'War']","[12132, 137, 237, 143, 6515, 244, 213, 247, 761]","['oscar (best cinematography)', 'oscar (best picture)', 'oscar (best supporting actress)', 'oscar (best directing)']"
1937,['Comedy'],"[2960, 137, 219, 247]","['oscar (best supporting actor)', 'oscar (best picture)', 'oscar (best actor)', 'oscar (best directing)']"
1938,['Drama'],"[15138, 4707, 8904, 137, 5934, 625, 247, 10906, 219, 10907, 1149, 6367]","['oscar (best picture)', 'oscar (best actor)', 'oscar (best directing)']"
1939,"['Drama', 'War']","[7776, 137, 5289, 6539, 781, 237, 2960, 4818, 6515, 4083, 247, 219, 11198]","['best picture', 'oscar (best picture)', 'oscar (best directing)', 'afi 100']"
1940,['Drama'],"[137, 244, 247]","['oscar (best picture)', 'oscar (best supporting actress)', 'oscar (best directing)']"
1941,['Drama'],"[10240, 9002, 4251, 6800, 1554, 9298, 247, 219, 1023]","['adapted from:play', 'playwright:shakespeare']"
1942,['Drama'],"[450, 1911, 6800, 4818, 244, 247, 219]","['oscar (best picture)', 'oscar (best supporting actress)']"
1943,['Drama'],"[6800, 247]",['oscar (best picture)']
1944,"['Drama', 'Romance', 'War']","[7776, 137, 237, 2960, 3633, 4083, 244, 247, 761]","['oscar (best picture)', 'best picture', 'oscar (best cinematography)', 'oscar (best supporting actress)', 'oscar (best directing)']"
1945,"['Crime', 'Drama']","[7776, 137, 781, 9870, 304, 8912, 6800, 4083, 244, 277, 6515, 247, 6518, 761, 219, 4446]","['afi 100 (movie quotes)', 'usa film registry', 'afi 100', 'oscar (best picture)', 'best picture', 'oscar (best cinematography)', 'oscar (best supporting actress)', 'oscar (best directing)']"
1946,"['Drama', 'Romance']","[137, 219, 247]","['oscar (best picture)', 'oscar (best actor)', 'oscar (best directing)']"
1947,"['Drama', 'Musical', 'Romance']","[263, 137, 9738, 2960, 6800, 1320, 1720, 4666, 9408, 971, 6093, 605, 7776, 997, 871, 887, 4083, 244, 247, 761]","['oscar (best picture)', 'best picture', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best supporting actress)', 'afi 100']"
1948,['Comedy'],"[137, 247]","['oscar (best picture)', 'oscar (best directing)']"
1949,['Drama'],"[10240, 137, 4907, 247, 761, 219]","['oscar (best cinematography)', 'oscar (best picture)', 'oscar (best directing)']"
1950,"['Drama', 'Mystery']","[263, 4818, 51, 6515, 6518, 247, 219]","['afi 100 (movie quotes)', 'oscar (best picture)']"
1951,"['Drama', 'Musical']","[871, 1224, 137, 9738, 247, 8927]",['author:charles dickens']
1952,['Drama'],"[2144, 7776, 15173, 7782, 8583, 1608, 137, 5230, 2513, 15058, 6675, 4083, 6518, 247, 11448, 4279, 4731, 10907]","['afi 100 (movie quotes)', 'afi 100', 'oscar (best picture)', 'best picture', 'oscar (best directing)']"
1953,"['Action', 'Crime', 'Drama', 'Thriller']","[2, 5893, 1925, 6534, 137, 6800, 538, 7071, 164, 2733, 5809, 53, 595, 4692, 219, 6367, 7776, 4707, 7782, 2538, 4083, 247]","['afi 100', 'oscar (best picture)', 'best picture', 'afi 100 (thrills)', 'oscar (best directing)']"
1954,"['Action', 'Drama', 'Romance']","[7776, 3, 196, 6534, 2184, 137, 15720, 1783, 1426, 9779, 4083, 6515, 6518, 247, 605, 415]","['afi 100 (movie quotes)', 'sport:boxing', 'afi 100', 'oscar (best picture)', 'boxing', 'best picture', 'afi 100 (thrills)', 'oscar (best directing)']"
1955,['Drama'],"[137, 203, 14511, 244, 247, 219, 10396, 6717, 4702]","['oscar (best picture)', 'oscar (best supporting actress)', 'oscar (best directing)']"
1956,['Drama'],"[1344, 137, 9070, 2960, 752, 501, 247, 9209]","['oscar (best supporting actor)', 'oscar (best picture)', 'oscar (best directing)']"
1957,['Drama'],"[6800, 6513, 6515, 1395, 887, 247]",['oscar (best picture)']
1959,"['Drama', 'Romance']","[1925, 137, 6800, 247, 761]","['oscar (best cinematography)', 'oscar (best picture)', 'oscar (best directing)']"
1960,['Drama'],"[5216, 7683, 249, 102, 137, 587, 6800, 247, 1368, 761, 315, 700]",['oscar (best cinematography)']
1961,['Drama'],"[1091, 419, 611, 7462, 27, 1545, 137, 2953, 6515, 1364, 247, 792, 633, 219, 478]","['oscar (best picture)', 'oscar (best directing)']"
1962,['Drama'],"[10240, 2978, 2341, 263, 7081, 1937, 6515, 213, 247]",['oscar (best picture)']
1964,"['Drama', 'Mystery']","[6800, 213, 9926]",['svens to see list']
1969,"['Horror', 'Thriller']","[2181, 1783]",['slasher']
1970,"['Comedy', 'Fantasy', 'Horror', 'Thriller']","[93, 2181, 1783]","['nudity (topless)', 'slasher']"
1971,"['Fantasy', 'Horror', 'Thriller']","[93, 2181, 1783]","['nudity (topless)', 'slasher']"
1972,['Horror'],"[2181, 1783]",['slasher']
1974,['Horror'],"[7713, 1829, 2181, 1544, 1783]",['slasher']
1975,['Horror'],"[1136, 2181, 1783]","['nudity (full frontal)', 'slasher']"
1976,['Horror'],"[2181, 1783]",['slasher']
1977,['Horror'],"[2181, 1783]",['slasher']
1978,['Horror'],"[369, 2181, 1783]",['slasher']
1979,['Horror'],"[7713, 2181, 1783]",['slasher']
1981,['Horror'],"[2181, 1783]",['slasher']
1983,['Horror'],"[93, 13333, 2181, 1783]",['slasher']
1985,['Horror'],"[12820, 2181, 1783]",['slasher']
1986,['Horror'],"[2181, 1783]",['slasher']
2013,"['Action', 'Adventure', 'Drama']","[1259, 2132, 6534, 887]",['pointless']
2015,"['Children', 'Comedy', 'Fantasy']","[9450, 900]",['disney studios']
2016,"['Children', 'Comedy', 'Western']","[9450, 900]",['disney studios']
2021,"['Adventure', 'Sci-Fi']","[13860, 1061, 1224, 74, 366, 625, 146, 305, 9041, 7474, 13169, 1107, 13875, 605, 1535]",['based on a book']
2024,"['Drama', 'Mystery']",[93],['nudity (topless)']
2028,"['Action', 'Drama', 'War']","[770, 1925, 6534, 137, 521, 11403, 908, 6539, 6800, 4121, 1435, 4646, 1065, 5289, 169, 4528, 1078, 8891, 2235, 583, 8904, 74, 11730, 4818, 2260, 473, 2144, 8928, 1126, 7782, 237, 238, 2928, 2929, 6515, 761, 4858, 4731, 1277, 382]","['sweeping', 'afi 100 (thrills)', 'war', 'oscar (best directing)']"
2029,"['Comedy', 'Romance']",[554],['gay']
2033,"['Animation', 'Children']","[900, 1061, 362, 1809, 11157, 605]","['dinner', 'disney animated feature']"
2057,"['Adventure', 'Children']","[9450, 900]",['disney studios']
2067,"['Drama', 'Romance', 'War']","[1800, 6800, 5783, 1435, 6308, 4521, 169, 1582, 583, 1224, 11344, 90, 4343, 605, 8932, 2538, 12141, 4083, 887, 761]","['sweeping', 'lavish']"
2068,"['Drama', 'Fantasy', 'Mystery']","[1153, 8932, 1925, 12262, 4496, 2513, 306, 6800, 11348, 501, 761, 4731, 605]",['ingmar bergman']
2069,['Drama'],[213],['oscar (best actress)']
2070,['Drama'],"[6715, 6514, 219, 6708]",['not corv lib']
2078,"['Animation', 'Children', 'Comedy', 'Musical']","[900, 4293, 14181, 605, 1224, 10376, 362, 1876, 10422, 765]","['dinner', 'jude law', 'disney animated feature']"
2080,"['Animation', 'Children', 'Comedy', 'Musical', 'Romance']","[192, 900, 1925, 1574, 2276, 14181, 362, 1451, 752, 465, 4946, 1876, 413]","['dinner', 'animation', 'disney animated feature']"
2081,"['Animation', 'Children', 'Comedy', 'Musical', 'Romance']","[900, 1224, 5289, 362, 2955, 2732, 5021, 3023, 207, 465, 1853]","['dinner', 'animation', 'disney animated feature']"
2083,"['Children', 'Fantasy', 'Musical']","[4897, 497, 9298, 3736, 5215, 11262, 8927]",['author:charles dickens']
2084,"['Children', 'Musical']","[9450, 716, 900]",['disney studios']
2088,"['Adventure', 'Comedy', 'Musical']","[1553, 4670]",['robert altman']
2089,"['Animation', 'Children']",[362],['disney animated feature']
2090,"['Adventure', 'Animation', 'Children', 'Crime', 'Drama', 'Fantasy']","[458, 362, 900]","['dinner', 'disney animated feature']"
2092,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Musical']","[362, 900]","['dinner', 'disney animated feature']"
2096,"['Animation', 'Children', 'Musical']","[900, 9033, 362, 2953, 465, 209, 887, 664]","['dinner', 'animation', 'disney animated feature']"
2099,"['Adventure', 'Animation', 'Children', 'Musical']","[1314, 10340, 900, 9450, 1876, 117]",['disney studios']
2100,"['Comedy', 'Fantasy', 'Romance']","[1222, 10249, 2731, 595, 2261, 892]",['afternoon section']
2107,"['Horror', 'Thriller']","[2181, 1783]",['slasher']
2111,['Comedy'],"[93, 5965]",['nudity (topless)']
2112,"['Crime', 'Drama']","[10920, 11249, 93]",['likeilike top pick']
