movieID,genre,tagsWithID,tagsWithName
2194,"['Action', 'Crime', 'Drama']","[1925, 11688, 651, 587, 7118, 623, 2960, 816, 1106, 6323, 6800, 214, 6205]","['erlends dvds', 'oscar (best supporting actor)', 'brian depalma', 'seen more than once', 'rewatch', 'gangsters', 'not seen', 'want', 'tumeys dvds', 'historically inaccurate', 'bibliothek', 'sean connery', 'mafia']"
2195,['Comedy'],[],[]
2196,['Action'],[],[]
2197,['Drama'],[],[]
2199,"['Crime', 'Drama']",[],[]
2200,['Drama'],[],[]
2201,['Drama'],"[1224, 606, 1023]","['adapted from:book', 'murder', 'courtroom']"
2202,"['Drama', 'War']",[1123],['hitchcock']
2203,"['Film-Noir', 'Thriller']","[1123, 11107, 1925, 1065, 330, 5289, 15180, 6800, 4692, 11348, 662, 699, 605]","['erlends dvds', 'cynical', 'alfred hitchcock', 'moody', 'creepy', 'double life', 'hitchcock', 'fathers and daughters', 'tense', 'disturbing', 'tumeys dvds', 'almost favorite', 'classic']"
2204,['Thriller'],"[6800, 1123]","['hitchcock', 'tumeys dvds']"
2205,"['Comedy', 'Romance']","[1123, 1309, 1695]","['hitchcock', 'screwball', 'marriage']"
2206,"['Film-Noir', 'Mystery', 'Thriller']","[2889, 1123, 213]","['hitchcock', 'oscar (best actress)', 'cary grant']"
2207,['Drama'],[],[]
2208,"['Drama', 'Mystery', 'Thriller']","[7713, 4674, 1925, 330, 1709, 6800, 1554, 605]","['erlends dvds', 'criterion', 'train', 'alfred hitchcock', 'janus 50', 'tumeys dvds', 'ummarti2006', 'classic']"
2209,"['Crime', 'Thriller']",[],[]
2210,['Thriller'],[7711],['ummarti2007']
2211,['Thriller'],"[1224, 9294, 110, 6800, 9298]","['espionage', 'adapted from:play', 'novelist as protagonist', 'tumeys dvds', 'adapted from:book']"
2212,"['Drama', 'Thriller']",[9491],['assassin shooting in auditorium']
2214,['Thriller'],[],[]
2215,"['Comedy', 'Romance']",[],[]
2216,['Drama'],[],[]
2218,['Drama'],[6800],['tumeys dvds']
2219,"['Mystery', 'Thriller']",[],[]
2220,['Drama'],[],[]
2221,"['Drama', 'Thriller']",[],[]
2222,['Comedy'],[],[]
2223,['Comedy'],[6800],['tumeys dvds']
2225,['Drama'],[],[]
2226,['Drama'],[],[]
2227,"['Crime', 'Drama', 'Thriller']",[1123],['hitchcock']
2229,['Drama'],[],[]
2231,['Drama'],"[97, 770, 4287, 583]","['dvd', 'poker', 'edward norton', 'matt damon']"
2232,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","[704, 9760, 583, 4711, 2729, 1261, 753, 16311, 727, 893, 2942]","['bizar', 'psychological', 'plot point:solving riddles/puzzles', 'weird', 'foreign', 'dvd', 'plot point:sudden scientific insight', 'sick', 'original', 'scifi cult', 'mindfuck']"
2233,['Drama'],[],[]
2234,['Drama'],[],[]
2235,"['Drama', 'War']",[],[]
2236,['Drama'],"[6748, 4365]","['sentimental', 'tear jerker']"
2237,['Drama'],"[196, 499, 1395, 501, 15285, 633]","['true story', 'olympics', 'sports', 'want to see again', 'biography', 'track and field']"
2238,"['Comedy', 'Drama']","[8935, 360, 1065, 4747, 396, 8941, 4692, 4282]","['cynical', 'wry', 'madcap', 'disturbing', 'satirical', 'biting', 'quirky', 'irreverent']"
2239,"['Comedy', 'Drama']",[],[]
2240,['Drama'],[],[]
2241,['Comedy'],[],[]
2242,['Drama'],[],[]
2243,"['Comedy', 'Drama', 'Romance']","[11997, 3950, 2878, 4082, 9374, 764, 1564, 13822]","['holly hunter', 'news media', 'albert brooks', 'james l brooks', 'william hurt', 'afi 100 (laughs)', 'news industry', '1980s']"
2244,"['Comedy', 'Romance']",[],[]
2245,"['Comedy', 'Drama', 'Romance']","[1532, 1043, 6515, 892, 93, 2878]","['nudity (topless)', 'infidelity', 'afi 100 (cheers)', 'womens lib', 'girlie movie', '1980s']"
2246,['Comedy'],[],[]
2247,['Comedy'],"[2444, 93, 4855]","['nudity (topless)', 'demme', 'michelle pfeiffer']"
2248,"['Comedy', 'Drama', 'Romance']","[1450, 651, 4149, 1558, 2878]","['seen more than once', 'john cusack', 'teen', 'cameron crowe', '1980s']"
2249,['Comedy'],"[232, 4251, 9492, 214]","['adultery', 'suburbia', 'witness protection programme', 'mafia']"
2250,['Drama'],[],[]
2251,['Comedy'],[],[]
2252,"['Comedy', 'Drama']",[1060],['redemption']
2253,"['Action', 'Comedy', 'Fantasy']","[64, 2786, 9603, 488, 3530]","['surreal', 'robin williams', 'joan cusack', 'cult', 'weapons industry']"
2255,['Comedy'],[],[]
2256,"['Horror', 'Sci-Fi']",[],[]
2257,"['Comedy', 'Romance']",[1450],['teen']
2258,['Action'],[],[]
2259,"['Comedy', 'Romance']",[],[]
2260,"['Crime', 'Drama']",[],[]
2261,['Comedy'],[1558],['john cusack']
2262,"['Comedy', 'Drama', 'Romance']",[],[]
2263,"['Drama', 'Fantasy', 'Thriller']",[93],['nudity (topless)']
2264,"['Comedy', 'Crime']","[747, 1550, 10997, 55, 762, 638]","['escape from prison', 'demi moore', 'robert de niro', 'comedy', 'remake', 'sean penn']"
2265,"['Adventure', 'Comedy']","[729, 1681, 8294]","['punishment', 'black comedy', 'pennsylvania']"
2266,"['Comedy', 'Romance']",[7857],['clarivoyance']
2267,"['Mystery', 'Thriller']",[],[]
2268,"['Crime', 'Drama', 'Thriller']","[10240, 780, 6542, 1550, 662, 2584, 15134, 2725, 2731, 5556, 10422, 1596, 1470, 1222, 200, 1229, 9298, 478, 606, 4707, 5098, 6518, 1662, 1023]","['foqam', 'courtroom', 'tumeys vhs', 'adapted from:play', 'military life', 'court', 'cruise', 'fear of airplanes', 'jack nicholson', 'forceful', 'talky', 'military', 'tom cruise', 'earnest', 'aaron sorkin', 'demi moore', 'chick flick', 'political corruption', 'afi 100 (movie quotes)', 'oscar nominee', 'courtroom drama', 'tense', 'murder', 'stage']"
2269,"['Drama', 'Romance']",[93],['nudity (topless)']
2270,['Documentary'],[4381],['not available from netflix']
2271,['Drama'],[],[]
2272,['Drama'],"[6708, 2966, 5623]","['hw drama', 'renee zellweger', 'meryl streep']"
2273,"['Action', 'Comedy', 'Crime', 'Thriller']","[2371, 5156, 686, 8944, 563]","['surprisingly funny', 'russell crowe', 'martial arts', 'chris tucker', 'kung fu']"
2275,"['Action', 'Adventure', 'Sci-Fi']","[2667, 479]","['guitar', 'cheesy']"
2276,['Drama'],[],[]
2278,"['Action', 'Crime', 'Thriller']","[4121, 538, 587, 907]","['bibliothek', 'alone', 'cars', 'car chase']"
2279,"['Horror', 'Thriller']",[],[]
2280,['Crime'],[595],['nudity (rear)']
2281,"['Action', 'Crime', 'Drama']",[],[]
2282,"['Comedy', 'Drama']","[14160, 1136]","['nudity (full frontal)', 'edward furlong']"
2283,['Drama'],[1136],['nudity (full frontal)']
2284,['Drama'],"[1826, 263, 14510, 753, 11092]","['strong woman', 'racism', 'foreign', 'sad', 'class issues']"
2285,['Drama'],"[6800, 1554, 99]","['surrealism', 'criterion', 'tumeys dvds']"
2286,['Comedy'],[],[]
2287,"['Sci-Fi', 'Thriller']",[2802],['classic monster']
2288,"['Action', 'Horror', 'Sci-Fi', 'Thriller']","[13889, 1925, 167, 583, 521, 1065, 1964, 1997, 5774, 6800, 887]","['erlends dvds', '70mm', 'paranoia', 'john carpenter', 'aliens', 'dvd', 'shape shifter', 'disturbing', 'tumeys dvds', 'bug hunt', 'violent']"
2289,"['Comedy', 'Crime', 'Drama']","[1216, 34, 8935, 360, 4670, 5834, 9610, 9164, 6542, 1553, 9106, 4692, 2134, 9054, 10559]","['cynical', 'cameofest', 'urbane', 'robert altman', 'deadpan', 'cameo:bruce willis', 'altman', 'satirical', 'biting', 'paranoid', 'topic:hollywood industry', 'rent', 'satire', 'talky', 'satire:hollywood insiders']"
2290,"['Comedy', 'Drama']","[4115, 4140, 61, 1925]","['erlends dvds', 'seth', 'woody allen', 'brian']"
2291,"['Comedy', 'Drama', 'Fantasy', 'Romance']","[15107, 1925, 396, 1296, 146, 12818, 1434, 669, 42, 2614, 59, 15549, 961, 337, 1373, 97, 232, 5865, 5230, 4464, 7026, 6392, 506, 4731]","['lyrical', 'edward norton', 'winona ryder', 'fairy tale', 'depp', 'tim burton', 'wistful', 'depp & burton', 'suburbia', 'fantasy', 'gothic', 'johnny depp', 'quirky', 'burton', 'erlends dvds', 'beautiful', 'ice sculpting', 'saintly fools', 'dark', 'goth', 'dreamlike', 'compassionate', 'poignant', 'my dvds']"
2292,"['Comedy', 'Romance']",[],[]
2293,['Drama'],[],[]
2294,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']","[896, 10376, 712, 242, 2742, 7705, 9759]","['animated', 'dreamworks animation', 'coming of age', 'anime', 'capitalism', 'avi', 'pixar animation']"
2295,['Comedy'],[6713],['hw comedy']
2296,['Comedy'],"[13761, 2012]","['will ferrell', 'chris kattan']"
2297,"['Adventure', 'Drama', 'Fantasy', 'Romance']","[64, 7746, 7747, 14562, 14181, 38, 14247, 488, 6748, 701, 7230]","['philosophy', 'heaven and hell', 'ghosts/afterlife', 'good cinematography', 'surreal', 'author:richard matheson', 'robin williams', 'matheson', 'tear jerker', '(s)vcd', 'buy']"
2298,['Thriller'],[],[]
2299,['Comedy'],[],[]
2300,"['Comedy', 'Musical']","[4082, 1452, 6684, 5487]","['mel brooks', 'perfect comedy', 'gene wilder', 'afi 100 (laughs)']"
2301,"['Comedy', 'Musical']","[15100, 1511, 360, 4747, 1932, 1452, 6800, 11382, 4282, 4924]","['madcap', 'classical studies', 'satirical', 'light', 'goofy', 'tumeys dvds', 'merry', 'mel brooks', 'irreverent', 'silly']"
2302,['Comedy'],"[13984, 15680, 67, 4690, 244, 1494, 4636, 1469, 606, 1023]","['oscar winner', 'entertaining', 'enjoyable', 'courtroom', 'oscar (best supporting actress)', 'murder', 'joe pesci', 'friday night fare', 'ralph macchio', 'mystery']"
2303,"['Drama', 'Musical']","[2144, 15138, 1925, 510, 360, 8904, 8941, 5230, 11070, 1553, 629, 4282, 93, 4670]","['erlends dvds', 'nudity (topless)', 'wry', 'robert altman', 'multiple storylines', 'breakthroughs', 'altman', 'ensemble cast', 'backstage', 'compassionate', 'matteroffact', 'satirical', 'cathartic', 'irreverent']"
2304,['Drama'],[],[]
2305,['Drama'],[],[]
2306,['Comedy'],[],[]
2307,"['Action', 'Crime']",[],[]
2308,"['Action', 'Crime']",[4048],['blaxploitation']
2310,['Drama'],[6717],['corvallis library']
2311,['Sci-Fi'],"[1224, 9564, 446, 167]","['space travel', 'aliens', 'author:arthur c clarke', 'adapted from:book']"
2312,['Drama'],"[595, 213]","['nudity (rear)', 'oscar (best actress)']"
2313,['Drama'],"[1925, 4491, 6800, 277, 10907, 2717, 5534, 5281, 1826, 12221, 12226, 1610, 6988, 2260, 473, 8922, 4577, 610, 9825, 102, 6758, 1382, 2538, 1140, 11509, 501, 4731]","['black and white', '19th century', 'drama', 'living with disability', 'deformity/disability', 'sad', 'gentle', 'historical', 'erlends dvds', 'dying young', 'based on book', 'tumeys dvds', 'biographical', 'yahoo top pick', 'doctors and patients', 'seen 2006', 'biopic', 'poignant', 'depressing', 'freaks', 'stylized', 'somber', 'downbeat', 'want to see again', 'atmospheric', 'elia kazan', 'melancholy']"
2314,['Drama'],"[1136, 6717]","['nudity (full frontal)', 'corvallis library']"
2315,"['Comedy', 'Horror', 'Thriller']",[],[]
2316,"['Drama', 'Fantasy', 'Mystery', 'Romance']","[3137, 2887, 13705, 587, 1906, 2261, 2998, 1561]","['evan rachel wood', 'stockard channing', 'women', 'favorites', 'afternoon section', 'bibliothek', 'nicole kidman', 'sandra bullock']"
2317,['Comedy'],[],[]
2318,"['Comedy', 'Drama']","[6257, 93, 501, 12820]","['nudity (topless)', 'my movies', 'want to see again', 'phillip seymour hoffman']"
2319,"['Comedy', 'Drama']",[],[]
2320,"['Drama', 'Thriller']","[250, 189, 5151]","['ian mckellen', 'stephen king', 'nazis']"
2321,"['Comedy', 'Drama', 'Fantasy']","[11488, 1121, 2401, 2597, 1382, 8935, 360, 651, 528, 4496, 2196, 11477, 2742, 663, 12889, 9274, 4731]","['pg13', 'fanciful', 'do kupienia', 'seen more than once', 'attachment', 'witty', 'utopia', 'heartwarming', 'coming of age', 'poignant', 'satirical', 'stylized', 'biting', 'whimsical', 'affectionate', 'tobey maguire', 'television']"
2322,"['Action', 'Sci-Fi', 'War']",[],[]
2323,['Documentary'],[],[]
2324,"['Comedy', 'Drama', 'Romance', 'War']","[10496, 4365, 6800, 663, 2597, 166, 427, 5294, 5565, 6717, 2513, 4690, 8917, 219, 4446, 352, 237, 753, 501, 4731]","['sentimental', 'heartwarming', 'tearjerking', 'oscar (best actor)', 'foreign', 'prolife', 'need to own', 'corvallis library', 'oscar winner', 'italian', 'on computer', 'tumeys dvds', 'world war ii', 'benigni', 'bittersweet', 'menacing', 'poignant', 'want to see again', 'whimsical', 'holocaust']"
2325,['Comedy'],"[5393, 34]","['trey parker', 'satire']"
2326,"['Drama', 'Thriller']",[],[]
2327,['Horror'],[],[]
2328,"['Horror', 'Western']","[42, 595, 62, 119]","['gothic', 'nudity (rear)', 'vampires', 'vampire']"
2329,"['Crime', 'Drama']","[16518, 263, 10376, 2316, 6800, 662, 151, 4376, 4377, 10390, 161, 1060, 166, 1065, 172, 5809, 689, 694, 566, 567, 1085, 4925, 10559, 4928, 8131, 582, 583, 1867, 14160, 2512, 4698, 93, 352, 97, 4707, 234, 2541, 2678, 250]","['amazing photography', 'neonazis', 'edward norton', 'super interesting', 'redemption', 'ed norton', 'gripping', 'race', 'thoughtprovoking', 'avi', 'angry', 'powerful ending', 'mnm', 'owned', 'skinhead', 'racism', 'emotional', 'deep', 'forceful', 'legenda ptbr', 'thuggery', 'on computer', 'violence', 'disturbing', 'tumeys dvds', 'absolutely awsome great actor', 'nazi', 'nudity (topless)', 'nazis', 'confrontational', 'prison', 'edward furlong', 'politics', 'best movies ever', 'dvd', 'tense', 'rent', 'holocaust', 'without martha']"
2330,"['Comedy', 'Documentary']","[15138, 11427, 5834, 8748, 8941, 1394, 15058, 10932, 11512]","['wry', 'trucks', 'smalltown life', 'pg:brief language', 'contest', 'deadpan', 'down on their luck', 'texas', 'matteroffact']"
2331,"['Comedy', 'Drama', 'Romance']","[1136, 587]","['bibliothek', 'nudity (full frontal)']"
2332,"['Crime', 'Drama']",[],[]
2333,['Drama'],"[1925, 1221, 678, 554, 8173, 4219, 5151]","['erlends dvds', 'brendan fraser', 'ian mckellen', 'gay', 'character development', 'hollywood', 'homophobia']"
2334,"['Action', 'Thriller']","[15034, 794]","['jihad', 'torture']"
2335,['Comedy'],"[8929, 196, 4861, 916]","['sport:american football', 'football', 'adam sandler', 'sports']"
2336,['Drama'],"[7940, 16070, 4806, 16073, 169, 143, 633, 7675, 93, 5534]","['nudity (topless)', 'biopics', 'true story', 'monarchy', 'elizabethan', 'biographical', 'british history', 'history', 'historical epic', 'england']"
2337,['Drama'],"[2496, 5059, 669, 328, 4521, 554, 16074, 4746, 15070, 11535, 4279, 2488, 1305, 2493, 11070, 13695]","['hallucinatory', 'decadent', 'sexual', 'lavish', 'dreamlike', 'todd haynes', 'amazing soundtrack', 'backstage', 'enigmatic', 'toni collette', 'rococo', 'gay', 'music', 'ewan mcgregor', 'boyonboy action', 'flashy']"
2338,"['Horror', 'Mystery', 'Thriller']",[],[]
2339,"['Comedy', 'Romance']",[],[]
2340,['Romance'],[],[]
2341,['Drama'],[],[]
2342,"['Comedy', 'Drama']",[328],['music']
2343,['Drama'],[],[]
2344,"['Action', 'Adventure', 'Drama', 'Thriller']",[],[]
2345,['Drama'],[],[]
2346,"['Sci-Fi', 'Thriller']",[],[]
2347,['Drama'],[],[]
2348,['Drama'],"[14690, 6603, 1554, 8147, 2644, 93, 5534]","['nudity (topless)', 'criterion', 'punks', 'punk rock', 'nyc', 'heroin', 'biographical']"
2349,"['Comedy', 'Thriller']","[1554, 1675]","['criterion', 'prostitution']"
2350,['Comedy'],[],[]
2351,['Drama'],"[15138, 8583, 15177, 331, 4365, 5230, 4496, 2513, 1554, 15058, 5556, 4731]","['criterion', 'romantic betrayal', 'federico fellini', 'bittersweet', 'earnest', 'compassionate', 'sentimental', 'prostitutes', 'down on their luck', 'poignant', 'matteroffact', 'affectionate']"
2352,"['Comedy', 'Drama']","[4138, 4131, 93, 4109]","['nudity (topless)', 'zim', 'parzen', 'charles']"
2353,"['Action', 'Thriller']","[130, 10725, 510, 8905, 1194, 1739, 5260, 15437, 5262, 5134, 2733, 11125, 11350, 7453, 7390]","['gene hackman', 'corruption', 'jerry bruckheimer', 'exciting', 'will smith', 'surveillance', 'washington dc', 'r:violence', 'ensemble cast', 'r:language', 'survellience', 'scope', 'actionpacked', 'fast paced', 'liberal propaganda']"
2354,"['Animation', 'Children', 'Comedy']",[5206],['based on a cartoon']
2355,"['Adventure', 'Animation', 'Children', 'Comedy']","[4772, 1925, 900, 10376, 362, 587, 5098, 465, 2293, 7705, 2235, 7741]","['erlends dvds', 'animation', 'buddy', 'computer animation', 'oscar nominee', 'plot: seven samurai', 'disney', 'avi', 'bibliothek', 'delights', 'disney animated feature', 'pixar animation']"
2356,['Comedy'],"[369, 61, 1925]","['erlends dvds', 'woody allen', 'boring']"
2357,['Drama'],"[7782, 2743, 5230, 6800, 663, 4761, 1149, 11870]","['brazil', 'compassionate', 'heartwarming', 'gritty', 'tumeys dvds', 'bleak', 'drab', 'faith']"
2358,"['Drama', 'War']",[1105],['too violent']
2359,['Comedy'],"[8384, 5579]","['irish', 'wonderful light touch']"
2360,['Drama'],"[5793, 2410, 587, 461, 5680, 752, 1010, 5716, 6715, 93]","['nudity (topless)', 'traumatic childhood', 'not corv lib', 'dogma 95', 'low budget', 'family', 'birthday', 'bibliothek', 'dogma', 'sexual abuse']"
2361,['Comedy'],"[1731, 1511, 360, 11945, 1706, 11178, 396, 1932, 4279, 6713, 1085]","['sexual', 'hw comedy', 'legenda ptbr', 'raunchy', 'satirical', 'genderbending', 'goofy', 'quirky', 'campy', 'eccentric families', 'silly']"
2362,['Drama'],[11943],['ed wood']
2363,"['Action', 'Horror', 'Sci-Fi']","[5796, 1931, 740, 6221]","['japan', 'kickass', 'giant monster', 'goldie hawn']"
2364,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",[],[]
2365,"['Action', 'Sci-Fi']",[740],['japan']
2366,"['Action', 'Adventure', 'Horror']","[1796, 1925, 742, 583, 6534, 74, 459, 1612, 6800, 4083, 6324, 5045, 5109, 596, 6518, 13817, 605]","['erlends dvds', 'afi 100', 'afi 100 (thrills)', 'afi 100 (movie quotes)', 'divx1', 'monkey', 'adventure', 'dvd', 'fay wray', 'action', 'tumeys dvds', 'stop motion', 'scary', '30s', 'classic', 'stopmotion', 'dinosaurs']"
2367,"['Action', 'Adventure', 'Horror']",[],[]
2368,"['Adventure', 'Sci-Fi']",[],[]
2369,"['Comedy', 'Drama', 'Romance']","[1668, 2407, 1902, 1595, 1535]","['madonna', '80s music', 'must see', '80s nostalgia', '80s']"
2370,"['Action', 'Adventure', 'Drama']",[],[]
2371,"['Comedy', 'Crime', 'Mystery']","[4251, 420, 419]","['adultery', 'tv', 'vhs']"
2372,['Comedy'],[],[]
2373,"['Action', 'Adventure', 'Fantasy']","[1186, 1789, 146]","['pulp', 'arnold schwarzenegger', 'fantasy']"
2374,"['Comedy', 'Drama']",[],[]
2375,['Comedy'],[382],['tom hanks']
2376,"['Action', 'Adventure', 'Thriller']","[9015, 657, 1783, 9816, 634, 1023]","['james bond', 'assassin', 'killer as protagonist', 'murder', 'franchise', '007 (series)']"
2377,"['Horror', 'Sci-Fi']","[5209, 887, 167]","['aliens', 'alien invasion', '70mm']"
2378,"['Comedy', 'Crime']","[8406, 1783]","['policial', 'franchise']"
2379,['Comedy'],"[10292, 1783]","['nostalgia', 'franchise']"
2380,['Comedy'],"[386, 10292, 1783]","['post apocalyptic', 'nostalgia', 'franchise']"
2381,['Comedy'],"[2, 7, 10292, 1783, 93]","['nudity (topless)', 'police', 'nostalgia', 'funny', 'franchise']"
2382,['Comedy'],"[10292, 15645, 1783]","['recorded', 'nostalgia', 'franchise']"
2383,['Comedy'],"[420, 1783]","['tv', 'franchise']"
2384,"['Children', 'Comedy']","[5281, 901, 5258, 12907, 3470, 9327, 1809, 915, 1876]","['talking animals', 'cute', 'based on book', 'children comedy', 'comedy for kids', 'hugo weaving', 'pigs', 'pig', 'animal:pig']"
2385,"['Comedy', 'Romance']",[],[]
2386,"['Comedy', 'Drama']",[],[]
2387,"['Comedy', 'Crime']","[595, 93, 374]","['nudity (topless)', 'dark comedy', 'nudity (rear)']"
2388,"['Drama', 'Romance']",[554],['gay']
2389,"['Crime', 'Horror', 'Thriller']","[1123, 9476, 9827, 747, 6800, 2261, 9020, 1023]","['see also:psycho (1960)', 'hitchcock', 'see also:psycho (1998)', 'remakeof:psycho (1960)', 'tumeys dvds', 'murder', 'afternoon section', 'remake']"
2390,['Comedy'],"[1305, 6749, 16095]","['ewan mcgregor', 'jane horrocks', 'j netflix']"
2391,"['Crime', 'Drama', 'Thriller']","[2183, 6510, 880, 56, 314]","['billy bob thornton', 'oscar nominee: adapted screenplay', 'noir', 'sam raimi', 'crime gone awry']"
2392,"['Comedy', 'Drama']",[],[]
2393,"['Action', 'Drama', 'Romance', 'Sci-Fi']","[9729, 420, 2950, 5035, 6156, 1614, 366, 145, 2579, 1783, 4699, 13883, 10877, 1023]","['jonathan frakes', 'space', 'scifi', 'noise in space', 'cameo:whoopi goldberg', 'space opera', 'nerdy', 'star trek', 'seen at the cinema', 'murder', 'tv spinoff', 'patrick stewart', 'tv', 'franchise']"
2394,"['Animation', 'Musical']","[582, 583, 39, 3019, 7377, 1715]","['owned', 'prince', 'biblical', 'dvd', 'inspiring', 'dreamworks']"
2395,"['Comedy', 'Drama']","[4353, 651, 396, 910, 528, 4496, 1554, 6675, 21, 23, 9884, 7836, 10925, 4271, 2742, 4282, 2239, 5189, 2513, 8914, 4446, 1382]","['school drama', 'high school', 'witty', 'affectionate', 'criterion', 'offbeat comedy', 'coming of age', 'need to own', 'quirky', 'irreverent', 'love triangles', 'notable soundtrack', 'seen more than once', 'literate', 'misfits and outsiders', 'bittersweet', 'bill murray', 'high school life', 'wes anderson', 'stylized', 'unlikely friendships', 'netflix']"
2396,"['Comedy', 'Drama', 'Romance']","[2372, 16070, 1320, 447, 6800, 13009, 244, 213, 5983, 247, 8604, 13407]","['crossdressing women', 'gwenth paltrow', 'shakespeare', 'oscar (best supporting actress)', 'geoffrey rush', 'period', 'gwyneth paltrow', 'oscar (best picture)', 'oscar (best actress)', 'elizabethan', 'tumeys dvds', 'dramedy']"
2397,['Drama'],[],[]
2398,"['Comedy', 'Drama']","[2082, 605, 582, 4457, 1720, 2960, 497, 2546, 6515, 2005, 9334, 2295, 152, 9053, 606]","['owned', 'oscar (best supporting actor)', 'dated', 'remade', 'courtroom', 'setting:nyc', 'motherdaughter relationships', 'sappy', 'psychiatry', 'holiday', 'santa claus', 'afi 100 (cheers)', 'classic', 'christmas', 'new york']"
2399,"['Adventure', 'Children', 'Fantasy']",[],[]
2400,"['Children', 'Drama']",[],[]
2401,['Western'],"[6715, 775]","['not corv lib', 'clint eastwood']"
2402,"['Action', 'War']",[74],['action']
2403,"['Action', 'Drama', 'Thriller']","[15720, 74, 1941, 10654]","['fish', 'action', 'silvester stallone', 'filmed in bc']"
2404,"['Action', 'Adventure', 'War']","[74, 459, 238]","['war', 'action', 'adventure']"
2405,"['Action', 'Adventure', 'Comedy', 'Romance']","[7659, 459, 125, 55, 2328, 2333]","['sequel', 'okay', 'comedy', 'river', 'okay once', 'adventure']"
2406,"['Action', 'Adventure', 'Comedy', 'Romance']","[420, 1222, 10823, 1097, 74, 9482, 2731, 9294, 6099, 1595, 10559]","['foqam', 'bechdel test:fail', 'silly fun', 'chick flick', 'novelist as protagonist', 'action', '80s', 'romans', 'rent', 'tv', 'cool']"
2407,"['Comedy', 'Sci-Fi']","[2960, 10418, 595, 167]","['aliens', 'nudity (rear)', 'oscar (best supporting actor)', 'soft']"
2408,"['Comedy', 'Sci-Fi']",[],[]
2409,"['Action', 'Drama']","[226, 3, 196, 1426, 9779, 4341, 4342, 1783, 605]","['competitive sport', 'fight', 'heroic mission', 'sport:boxing', 'sports', 'boxing', 'fighting', 'classic', 'franchise']"
2410,"['Action', 'Drama']","[706, 3, 196, 5827, 1426, 883, 9779, 1783, 11066]","['competitive sport', 'sports', 'sport:boxing', 'underdog', 'philadelphia', 'boxing', 'new york city', 'franchise', 'los angeles']"
2411,"['Action', 'Drama']","[196, 74, 651, 1426, 9779, 1783]","['competitive sport', 'seen more than once', 'sport:boxing', 'sports', 'action', 'franchise']"
2412,"['Action', 'Drama']","[226, 3, 74, 2031, 1426, 9779, 1783, 473]","['competitive sport', 'drama', 'sport:boxing', 'box', 'boxing', 'action', 'fighting', 'franchise']"
2413,"['Comedy', 'Mystery']","[352, 1091, 396, 7407, 6800, 2418, 9240, 9532, 1023]","['on computer', 'quirky', 'genre:movie as whodunit', 'tumeys dvds', 'murder', 'dvd:alternate endings', 'classical', 'christopher lloyd', 'adapted from:game']"
2414,"['Action', 'Adventure', 'Mystery']","[10376, 6177, 2953, 887]","['get', 'avi', '70mm', 'sherlock holmes']"
2415,"['Drama', 'Romance']",[],[]
2416,['Comedy'],[93],['nudity (topless)']
2417,"['Comedy', 'Drama']",[6708],['hw drama']
2418,['Comedy'],[],[]
2419,"['Drama', 'Thriller']",[],[]
2420,['Drama'],"[7047, 2953, 4139, 686, 6515, 6324, 3963, 700, 605]","['get', 'pat morita', 'divx1', 'culture clash', 'kate', 'martial arts', '80s classic', 'classic', 'afi 100 (cheers)']"
2421,"['Action', 'Adventure', 'Drama']","[473, 686, 6201, 3963, 700, 1277]","['drama', 'cant remember', 'pat morita', 'culture clash', 'martial arts', 'kathleen turner']"
2422,"['Action', 'Adventure', 'Drama']","[10845, 2717, 588, 686, 1423, 883, 10292, 697, 2714, 3963, 125, 11198]","['competition', 'sequel', 'okinawa', 'veterans', 'small business', 'pat morita', 'nostalgia', 'mentor', 'seen 2006', 'martial arts', 'karate', 'los angeles']"
2423,['Comedy'],"[7, 4623, 497, 9361, 2709, 279, 888]","['christmas', 'xmas theme', 'funny', 'humor', 'family comedy', 'chevy chase', 'charlie kaufman']"
2424,"['Comedy', 'Romance']","[801, 382, 706, 9858, 15622, 1222, 967, 747, 11630, 5295, 369, 2994, 4915, 4955, 892, 958, 415]","['greg kinnear', 'young anakin', 'nora ephron', 'romance', 'tom hanks', 'boring', 'enjoyed despite myself', 'wornout', 'chick flick', 'classic romantic comedy', 'new york city', 'flick', 'meg ryan', 'good romantic comedies', 'romcom', 'remake', 'girlie movie']"
2425,['Crime'],[],[]
2426,"['Comedy', 'Drama', 'Romance']",[],[]
2427,"['Action', 'Drama', 'War']","[8932, 1702, 5865, 2538, 587, 4491, 237, 6510, 1582, 6800, 1841, 501, 11448, 4250, 1915, 10494]","['oscar nominee: adapted screenplay', 'lyrical', 'deliberate', 'seen', 'elegiac', 'meditative', 'cult classic', 'want to see again', 'tumeys dvds', 'bfi modern classic', 'nature', 'bibliothek', 'reflective', 'world war ii', 'atmospheric', 'melancholy']"
2428,"['Horror', 'Sci-Fi']","[449, 196, 167, 747, 910, 1457]","['sports', 'robert rodriguez', 'high school', 'aliens', 'parody', 'remake']"
2429,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']",[],[]
2430,"['Adventure', 'Children', 'Drama']",[819],['kids movie']
